Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
80,2163,2162,0.9995376791493297,2.093269901988752,0.0996452630218611,0.7914155700405854
81,5351,594,0.1110072883573164,5.11262869611609,0.10349105510088226,0.47088866189989786
82,6887,765,0.11107884419921592,2.381618531758083,0.09479796690426484,0.7742274052478134
83,3539,3540,1.0002825656965244,8.664938608957204,0.10616234762782023,0.08010977522216414
84,7036,782,0.11114269471290505,8.962351055490597,0.10303527365002067,0.0765617064499746
85,5504,612,0.11119186046511628,8.85848480343323,0.1038471466441629,0.08007162957278076
86,857,7718,9.00583430571762,9.312015100150578,0.09913534104577036,0.076850207223209
87,465,4189,9.008602150537634,9.356700323391532,0.098483576048696,0.07851869213641158
88,3533,3534,1.0002830455703369,5.4420838331847134,0.09819657812622813,0.4656059897051942
89,3840,427,0.11119791666666666,9.319720013801076,0.09935595964979427,0.0740302743614002
90,4659,4658,0.9997853616655935,1.8177821723756569,0.09481415440003813,0.8276485204427377
91,2771,308,0.1111512089498376,1.8226544421901445,0.0929434134181563,0.8305962746610823
92,1268,141,0.111198738170347,9.891963593832108,0.09370091184107082,0.07311399135925557
93,788,88,0.1116751269035533,5.826970041484193,0.09321358995467018,0.456847203874945
94,1154,128,0.11091854419410745,6.006943912451502,0.09078613396710408,0.45465278523129765
95,1362,1362,1.0,1.836212455081903,0.08758225160196283,0.8391803787643589
96,2142,2142,1.0,10.199618269177247,0.09130792127745213,0.06869405801790143
97,2523,2523,1.0,6.14959089689626,0.0879113528837788,0.45938114457207907
98,3411,3410,0.9997068308413954,1.7125981270545279,0.08521554217117924,0.8540600220817023
99,895,895,1.0,10.535972857638452,0.08791002303207476,0.07378238341968912
