id,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
147,406,407,0.9975429975429976,125.04914004914005,116.43488943488944,72.1704164313838,72.46096323898978,5208.569007879352,5250.591193522228,2.7360913705583756,26.6328125
148,4554,506,9.0,127.83794466403162,130.2687747035573,74.7181729516493,72.12246799289916,5582.805369232576,5201.650389386765,4.120439276485788,26.62890625
149,780,780,1.0,125.6025641025641,124.15512820512821,73.41774535898426,70.65830404150707,5390.165333596656,4992.595930022053,5.150753246753246,27.0234375
150,6155,684,8.998538011695906,124.31432748538012,123.88304093567251,73.03623741660428,71.05309753634462,5334.291975974587,5048.542669509303,4.22638961038961,26.77734375
151,4086,4085,1.0002447980416156,124.593635250918,124.79877600979192,72.97242887377821,73.10015969995332,5324.97537573862,5343.63334815868,5.8269948186528495,29.37890625
152,469,4219,0.11116378288694004,126.42450817729319,126.80706328513865,72.72946340573745,72.13167085037398,5289.5748472865025,5202.977939666691,5.679664948453608,29.55859375
153,3044,338,9.005917159763314,131.4171597633136,128.4023668639053,74.85769249738965,73.16550236430483,5603.674126033747,5353.190736221095,2.0568671679198,26.59765625
154,3696,411,8.992700729927007,129.27980535279806,126.4647201946472,74.04907440643552,69.68364469274997,5483.265420449825,4855.810337665421,3.1172564102564104,26.60546875
155,2477,2477,1.0,124.38716188938231,125.76947920872023,72.49645891789,71.60693442964883,5255.7365556333125,5127.553058412027,4.669871465295629,28.765625
156,5623,625,8.9968,127.7104,127.8912,72.39984884528774,75.00111753013572,5241.7381128205125,5625.1676307692305,5.4293246753246756,26.70703125
157,398,3578,0.11123532699832309,124.56344326439351,124.83426495248742,72.2612678400507,73.20398375158848,5221.690829851546,5358.823237102831,4.9539896373057,29.3359375
158,6746,750,8.994666666666667,125.62,127.792,70.91711535071221,75.44739324985056,5029.237249666222,5692.309148197597,4.029509043927649,26.7890625
159,2926,2927,0.9996583532627263,123.71233344721558,125.55483430133242,71.74630578623659,72.40466178042315,5147.532393972166,5242.4350475374695,5.391365979381443,29.234375
160,7587,843,9.0,124.1791221826809,125.19454329774615,71.99696444305651,72.38577778331822,5183.5628890147445,5239.700825295926,5.50037037037037,26.984375
161,5990,666,8.993993993993994,126.1006006006006,128.61861861861863,71.94089323840431,72.89299118642309,5175.4921199394885,5313.388164103953,3.619201030927835,26.71875
162,515,515,1.0,125.78252427184466,128.59029126213593,70.79665684250068,71.37592362730173,5012.166620074799,5094.52247365041,4.47668380462725,26.66796875
163,1606,179,8.972067039106145,113.1340782122905,114.92178770949721,70.33893794834916,75.69983988479694,4947.566191701713,5730.465758583893,2.341111111111111,26.484375
164,4211,468,8.997863247863247,123.57264957264957,124.56623931623932,70.70895999356506,72.64732423557861,4999.757023371584,5277.633718589286,3.8915856777493603,26.74609375
165,909,8177,0.11116546410664058,125.55240308181484,124.60046471811178,72.19481603439846,71.91208901673447,5212.091462240636,5171.348546750743,88.13627388535032,31.234375
166,8654,961,9.005202913631633,125.3309053069719,127.65660770031218,73.2051396484591,74.1924768798269,5358.9924709503985,5504.523625563649,95.27260700389105,26.93359375
167,362,362,1.0,124.3646408839779,121.87292817679558,72.69036269941198,72.33781467041443,5283.888829372064,5232.759431291226,7.7164339152119705,26.6875
168,1019,113,9.017699115044248,132.44247787610618,116.58407079646018,71.76423926066835,77.828190548123,5150.106036662452,6057.227243994943,8.319181141439206,26.47265625
169,933,8395,0.11113758189398451,126.55437760571769,125.85086360929124,72.15394676102696,72.15189884664447,5206.192033193113,5205.896507176416,63.6476923076923,31.1875
170,7446,827,9.003627569528415,126.44498186215236,129.6614268440145,71.54009904097596,71.58953823629952,5117.9857707926485,5125.061984886591,4.122810945273632,26.8046875
171,4289,477,8.9916142557652,124.0167714884696,129.19496855345912,70.50287356066501,73.559797717079,4970.655180311118,5411.04384017758,5.8391275167785235,26.6640625
172,824,825,0.9987878787878788,124.86909090909091,124.11030303030303,71.48974620801324,71.57317664175963,5110.783812886143,5122.719614592527,3.633435114503817,26.96484375
173,560,5038,0.11115522032552601,127.12921794362842,124.02520841603811,73.0224086279426,72.23370487259419,5332.272161826226,5217.7081196210365,21.99641463414634,29.98046875
174,1113,124,8.975806451612904,125.81451612903226,119.37096774193549,73.1509595084011,73.9034161770151,5351.0628769997375,5461.714922633098,23.062512820512822,26.4921875
175,2810,2810,1.0,124.65907473309609,124.91601423487545,71.90865659084449,72.27771728256431,5170.854892700002,5224.068415578295,4.091649484536083,29.203125
176,340,3058,0.11118378024852844,125.56049705689993,126.1860693263571,71.85197070704639,71.72808558629923,5162.7056944862525,5144.918261875467,4.7328756476683935,29.296875
177,3954,3955,0.9997471554993679,125.29506953223768,126.57496839443742,71.68976228622542,72.47622972416966,5139.422016655508,5252.803875030614,26.88350769230769,29.51953125
178,192,1732,0.11085450346420324,124.59411085450347,124.3013856812933,72.48382620018451,72.24622781216638,5253.905060618554,5219.517433087443,14.242962962962963,27.30859375
