,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
164,9,78,0.1153846153846153,49.47435897435897,50.782051282051285,27.103658736354745,28.467096361930235,734.6083168967788,810.3755752794216,3.106300505050505,41.421875
165,22,23,0.9565217391304348,48.47826086956522,42.21739130434783,24.03054137373013,23.093301347095235,577.4669187145556,533.3005671077506,1.528855721393035,41.7265625
166,38,39,0.9743589743589745,49.02564102564103,53.87179487179487,33.86586450151893,29.23834809531034,1146.89677843524,854.8809993425377,2.7455305867665416,41.484375
167,64,63,1.0158730158730158,49.44444444444444,44.53968253968254,26.580681478584427,30.719842817898048,706.5326278659612,943.7087427563624,2.4213550815558342,41.1796875
168,88,10,8.8,43.3,45.6,28.05369850839636,31.711827446553755,787.0100000000001,1005.64,0.6416109045848822,41.140625
169,2,20,0.1,41.4,53.9,27.49799992726744,26.13216408948941,756.1400000000001,682.89,1.3164339152119702,41.09765625
170,47,47,1.0,52.361702127659576,49.57446808510638,30.148162875411437,29.86903661187153,908.9117247623362,892.1593481213221,3.121477272727273,40.93359375
171,6,49,0.1224489795918367,51.3469387755102,50.12244897959184,29.110311673545255,28.60685849907628,847.4102457309453,818.3523531861729,3.065972568578553,41.3984375
172,11,103,0.1067961165048543,52.01941747572816,51.883495145631066,28.62376654654573,26.76953092308883,819.3200113111508,716.6077858422091,3.0841154328732747,41.48828125
173,5,46,0.108695652173913,55.54347826086956,51.76086956521739,28.67411082108672,27.30200246088721,822.2046313799624,745.399338374291,2.7070822942643398,41.3125
174,27,27,1.0,51.92592592592592,50.22222222222222,26.47000528330541,30.841690559098897,700.6611796982166,951.20987654321,1.7124125,41.5625
175,14,13,1.0769230769230769,47.92307692307692,41.76923076923077,23.21624609708117,29.840998761780607,538.9940828402367,890.4852071005918,0.8819850187265917,41.2890625
176,69,69,1.0,54.08695652173913,50.21739130434783,29.26428259268927,28.12645851430688,856.3982356647762,791.0976685570259,3.4756925031766204,41.33984375
177,113,13,8.692307692307692,57.0,46.38461538461539,26.46623393045445,27.519331559241326,700.4615384615385,757.3136094674556,2.9428167281672817,41.41796875
178,60,59,1.0169491525423728,43.20338983050848,54.67796610169491,32.1378279992449,29.66447437476441,1032.8399885090494,879.9810399310543,2.537698113207547,41.33984375
179,64,64,1.0,47.953125,50.046875,28.63969583871964,27.019338958130987,820.232177734375,730.0446777343749,3.155929648241206,41.8046875
180,12,12,1.0,55.583333333333336,39.833333333333336,26.650385654912306,32.30024079717604,710.2430555555557,1043.3055555555552,0.7213399503722084,40.9609375
181,63,7,9.0,47.142857142857146,56.57142857142857,17.561553555004927,32.141904747795,308.4081632653062,1033.1020408163265,0.6825774473358116,41.15234375
182,75,8,9.375,67.0,43.375,19.0,29.35105406965821,361.0,861.484375,0.6690112640801001,41.28515625
183,13,120,0.1083333333333333,45.175,49.18333333333333,29.02546654807348,28.14870729220477,842.4777083333327,792.3497222222221,2.943094339622641,42.078125
184,37,37,1.0,44.054054054054056,52.67567567567568,28.31478073178336,27.27146221914933,801.7268078889701,743.7326515704893,2.2587265917603,41.28515625
185,11,101,0.1089108910891089,46.95049504950495,52.75247524752475,30.39227893012972,27.34394277979013,923.690618566807,747.6912067444366,2.218969849246231,41.34765625
186,31,31,1.0,46.516129032258064,50.29032258064516,29.479211885712036,24.859856938299465,869.0239334027056,618.0124869927159,2.057590966122961,40.59375
187,72,73,0.9863013698630136,50.57534246575342,50.65753424657535,27.437060132571307,27.67136850638129,752.7922687183338,765.7046350159505,2.9684886649874054,41.6171875
188,40,39,1.0256410256410255,44.53846153846154,49.74358974358975,27.4495772269962,29.10433745867809,753.4792899408285,847.0624589086127,2.489021329987453,41.29296875
189,11,103,0.1067961165048543,49.922330097087375,49.40776699029127,28.8624758306612,29.56987344244167,833.0425110755019,874.377415402017,2.5912610340479194,41.0546875
190,56,55,1.018181818181818,54.43636363636364,56.09090909090909,27.07952170677629,30.98578719775347,733.3004958677685,960.1190082644628,2.838697850821745,41.6875
191,3,30,0.1,52.66666666666666,53.46666666666667,30.34615113797611,23.67380174135301,920.8888888888888,560.4488888888889,2.1884605757196494,41.1484375
192,77,9,8.555555555555555,61.66666666666666,50.66666666666666,24.922100856691657,24.013884872437167,621.111111111111,576.6666666666666,0.5038012422360248,40.70703125
